q3_curso,q4_institucion,q5_grado,q7_sesion,n_alumnos,q8_fecha_clase,nombre_tema_A,nombre_tema_B,comment_class,pct_puntaje,duration_h,asistencia,logro,proceso,inicio,pct_asistencia,pct_logro,pct_proceso,pct_inicio
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,12may2026,Operaciones con fracciones,,Asistieron 15 alumnos ,.65333337,2.6666667,15,7,3,5,.65217394,.46666667,.2,.33333334
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,15may2026,Operaciones con fracciones,,Asistieron 10 alumnos ,.62,2.6666667,10,3,4,3,.43478259,.30000001,.40000001,.30000001
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,16jun2026,Números decimales,,Grupo 1,.63636363,2.6666667,11,5,3,3,.47826087,.45454547,.27272728,.27272728
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,18jun2026,Números decimales,,Grupo 2,.80000001,2.6666667,1,1,0,0,.043478262,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,19jun2026,Números decimales,,Grupo 2,1,2.6666667,1,1,0,0,.043478262,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,20jun2026,Números decimales,Porcentajes I,Grupo 1 (recuperación del día lunes),1,2.6666667,2,2,0,0,.086956523,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,22jun2026,Porcentajes I,,Grupo 1,.83333337,2.6666667,7,4,2,0,.30434781,.5714286,.2857143,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,23jun2026,Porcentajes II,,Grupo 1,.80000001,2.6666667,4,3,1,0,.17391305,.75,.25,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,25jun2026,Porcentajes I,,Grupo 2,.80000001,2.6666667,1,1,0,0,.043478262,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,26jun2026,Nivelación 0,,Grupo 2,1,2.6666667,1,1,0,0,.043478262,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,07jul2026,Proporciones,,Grupo 1,1,2.6666667,1,1,0,0,.043478262,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,09jul2026,Proporciones,,Grupo 2,.73333335,2.6666667,3,2,0,1,.13043478,.66666669,0,.33333334
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de reforzamiento,23,10jul2026,Patrones y progresiones,,Grupo 2,.80000001,2.6666667,2,1,1,0,.086956523,.5,.5,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,15apr2026,Nivelación 0,,Se solicito que vinieran los estudiantes que están mal y los que faltaron ,.40000001,1.3333334,1,0,0,1,.043478262,0,0,1
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,18apr2026,Nivelación 0,,6 de quinto ,.80000001,1.3333334,6,6,0,0,.26086956,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,29apr2026,Fracciones,,Llegaron tarde porque están practicando fútbol ,.76666665,1.3333334,6,4,1,1,.26086956,.66666669,.16666667,.16666667
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,02may2026,Fracciones,,"11 estudiantes ( 3 de cuarto, 7 de quinto y 1 de primero)",.85714287,1.3333334,7,6,0,1,.30434781,.85714287,0,.14285715
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,13may2026,Operaciones con fracciones,,Algunos alumnos no asistieron porque tenían examen de ciencia y tecnología ,.88,1.3333334,5,4,1,0,.2173913,.80000001,.2,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,16may2026,Operaciones con fracciones,,La ausencia de los estudiantes es motivo por la reunión comunal que había en ese momento y la mayoría estaba ahí ,.94999999,1.3333334,4,4,0,0,.17391305,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,17jun2026,Números decimales,,73935796,.48571429,1.3333334,7,2,1,4,.30434781,.2857143,.14285715,.5714286
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,20jun2026,Números decimales,Porcentajes I,Grupo 2,1,1.3333334,1,1,0,0,.043478262,1,0,0
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,25jun2026,Porcentajes II,,Grupo 1,,1.3333334,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,27jun2026,Nivelación 0,,Grupo 2,,1.3333334,0,0,0,0,0,,,
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,08jul2026,Proporciones,Patrones y progresiones,Grupo 1,.73333335,1.3333334,6,4,1,1,.26086956,.66666669,.16666667,.16666667
Matemática,I.E Juan Santos Atahualpa (Camisea),5to de Secundaria,Sesión de consolidación (miércoles y sábados),23,11jul2026,Lenguaje algebraico y ecuaciones,,Grupo 2,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,13apr2026,Textos descriptivos,,La clase inició de manera puntual. Asistieron 8 estudiantes de 4to. No hubo ningún incoveniente.,.35000002,2.6666667,8,0,2,6,.8888889,0,.25,.75
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,14apr2026,Textos descriptivos,,Ningún estudiante se incorporó. Asistieron 5 estudiantes de 4to grado y la sesión se desarrolló con normalidad de 9 a 12 p.m.,.55000001,2.6666667,5,1,4,0,.55555558,.2,.80000001,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,16apr2026,Textos descriptivos,,La sesión solo se llevó a cabo con una estudiante que llegó después del horario establecido. Llegó 4 p.m indicando que fue por la lluvia el retraso. Asimismo señaló que por esa razón sus compañeros no habrían asistido.,.75,2.6666667,1,1,0,0,.11111111,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,17apr2026,Textos descriptivos,,La sesión se llevó a cabo con normalidad. No asistieron algunos por motivo de que estuvo lloviendo desde la mañana.,.625,2.6666667,6,2,4,0,.66666669,.33333334,.66666669,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,28apr2026,Textos instructivos,,La sesión se desarrolló con normalidad. ,.66666669,2.6666667,3,2,1,0,.33333334,.66666669,.33333334,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,29apr2026,Textos instructivos,,Bien,.58333331,2.6666667,6,3,1,2,.66666669,.5,.16666667,.33333334
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,01may2026,Textos instructivos,,"Nuevamente los estudiantes no asistieron a clases debido a que clasificaron el día anterior. Jugaron en la mañana, pero no todos asistieron al campeonato. Fui desde muy temprano a observarlos y a pasarles la voz que el reforzamiento se daría cuando se desocupen, pero no se acercaron al colegio después. Los profesores y directora que se encontraban también, no apoyaron ni exigieron para que asistan. ",,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,11may2026,Textos narrativos I,,La clase se desarrolló con normalidad.,.73333335,2.6666667,3,2,1,0,.33333334,.66666669,.33333334,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,12may2026,Textos narrativos I,,La sesión se desarrolló con normalidad.,.80000001,2.6666667,4,3,1,0,.44444445,.75,.25,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,14may2026,Textos narrativos I,,La sesión se desarrolló con normalidad. Llegaron 2 estudiantes adicionales de 3er grado. ,.58333331,2.6666667,6,3,2,1,.66666669,.5,.33333334,.16666667
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,15may2026,Textos narrativos I,,"La sesión se desarrolló con una estudiante. Llegó media hora tarde, pero se trabajó la sesión completa.",1,2.6666667,1,1,0,0,.11111111,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,15jun2026,Textos narrativos I,,La sesión se desarrolló con normalidad.,.60000002,2.6666667,5,1,3,1,.55555558,.2,.60000002,.2
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,16jun2026,Textos narrativos I,,La sesión se desarrolló a las 12 del mediodía por una reunión de docentes.,.60000002,2.6666667,6,2,3,1,.66666669,.33333334,.5,.16666667
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,18jun2026,Textos narrativos I,,La sesión no se pudo realizar con los estudiantes pues no asistieron. Se supone que el motivo es porque estuvieron realizando los trabajos para el Día del Padre.,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,19jun2026,Textos narrativos I,,"La sesión se desarrolló a partir de las 4, pero las estudiantes estuvieron saliendo y regresando porque estaban inscritas en el campeonato de fútbol de la comunidad.",.66666669,2.6666667,3,1,1,1,.33333334,.33333334,.33333334,.33333334
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,22jun2026,Textos narrativos II,,A clase solo asistieron 2 estudiantes de 4to de secundaria. La clase inició a las 3 p.m.,.60000002,2.6666667,2,1,0,1,.22222222,.5,0,.5
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,23jun2026,Textos narrativos II,,La sesión se desarrolló solo con una estudiante de 4to grado de secundaria. ,.75,2.6666667,1,1,0,0,.11111111,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,25jun2026,Textos narrativos II,,La sesión se desarrolló con normalidad a las 3 p.m.,.35000002,2.6666667,4,0,2,2,.44444445,0,.5,.5
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,26jun2026,Textos narrativos II,,La sesión se desarrolló con normalidad en el horario de la mañana por recorte de horario regular de los docentes.,.60000002,2.6666667,5,2,3,0,.55555558,.40000001,.60000002,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,07jul2026,Textos narrativos III,,La sesión se desarrolló con normalidad con 2 estudiantes de 4to.,.60000002,2.6666667,2,1,0,1,.22222222,.5,0,.5
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,09jul2026,Textos narrativos III,,La sesión se desarrolló con normalidad a las 3 p.m. con 2 estudiantes de 4to y algunos estudiantes de 1ro y 3ro de sec. ,.69999999,2.6666667,2,1,0,1,.22222222,.5,0,.5
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,10jul2026,Textos narrativos III,,La sesión se desarrolló con 2 estudiantes de 4to y algunos estudiantes de 1ro y 3ro de sec. ,.5,2.6666667,2,1,0,1,.22222222,.5,0,.5
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,15apr2026,Textos descriptivos,,La sesión de consolidación inició puntual y se realizó con normalidad. ,.5714286,1.3333334,7,3,3,1,.77777779,.42857143,.42857143,.14285715
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,18apr2026,Textos descriptivos,,La sesión se llevó a cabo de manera puntual. Llegaron solo 3 estudiantes debido a la lluvia que empezó desde las 8 a.m.,.83333331,1.3333334,3,3,0,0,.33333334,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,30apr2026,Textos instructivos,,"Se había programado una sesión de consolidaciónn para este día jueves 30/04 debido a que el lunes 27 no hubo clases. Martes 28 y miércoles 29 se hizo reforzamiento. Sin embargo, los estudiantes no asistieron porque estaban participando en un campeonato de la comunidad. Cabe indicar que no estaba enterado sino hasta en el horario de clase en que estaba esperándolos. ",,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,02may2026,Textos instructivos,,Hoy solo asistieron 2 estudiantes de 4to grado y ninguno de 5to grado. Se les pasó la voz el día de ayer en el campeonato para que asistan ayer mismo y hoy como la última clase de la semana.,.89999998,1.3333334,2,2,0,0,.22222222,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,13may2026,Textos narrativos I,,La sesión de consolidaciónn se desarrolló con normalidad.,.55000001,1.3333334,4,1,1,2,.44444445,.25,.25,.5
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,16may2026,Textos narrativos I,,La sesión se desarrolló con normalidad ,.80000001,1.3333334,1,1,0,0,.11111111,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,17jun2026,Textos narrativos I,,La sesión se inició a las 3 p.m. ,.64999998,1.3333334,5,3,1,1,.55555558,.60000002,.2,.2
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,20jun2026,Textos narrativos I,,"La sesión se desarrolló a las 8 a.m por sugerencia de los estudiantes un día anterior, pero solo asistió 1 estudiante de 4to grado.",1,1.3333334,1,1,0,0,.11111111,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,24jun2026,Textos narrativos II,,La sesión no se desarrolló porque los estudiantes no asistieron en la fecha de San Juan.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,27jun2026,Textos narrativos II,,La sesión se desarrolló por la mañana con solo 2 estudiantes de 4to.,.70000005,1.3333334,2,1,1,0,.22222222,.5,.5,0
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,08jul2026,Textos narrativos III,,Los estudiantes no asistieron a la clase. La sesión se desarrolló con estudiantes de 1ro de secundaria.,,1.3333334,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,11jul2026,Textos narrativos III,,La sesión se desarrolló con normalidad a las 9 a.m. ,.70000005,1.3333334,2,1,1,0,.22222222,.5,.5,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,06apr2026,Nivelación 0,,,.45000002,2.6666667,8,2,0,6,.8888889,.25,0,.75
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,07apr2026,Nivelación 0,,"Hoy asistieron 4 estudiantes entre 4 y 5 de secundaria, quizás por la lluvia ",.5,2.6666667,2,0,1,1,.22222222,0,.5,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,09apr2026,Nivelación 0,,Solo vinieron 7 estudiantes donde 5 eran de cuarto secundaria ,.75999999,2.6666667,5,4,1,0,.55555558,.80000001,.2,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,10apr2026,Nivelación 0,,Vinieron 8 de cuarto de secundaria ,.5,2.6666667,8,3,3,2,.8888889,.375,.375,.25
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,20apr2026,Nivelación 0,,Asistieron 8 alumnos ( 7 de cuarto y 1 de quinto),.62857145,2.6666667,7,3,1,3,.77777779,.42857143,.14285715,.42857143
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,21apr2026,Fracciones,,Una estudiante vino con una ifante ,.40000001,2.6666667,8,2,2,4,.8888889,.25,.25,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,23apr2026,Operaciones con fracciones,,Les dificulta la división ,.5,2.6666667,2,0,1,1,.22222222,0,.5,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,24apr2026,Fracciones,,Se les dificulta reconocer la suma y resta de fracciones por homogéneas ,.36000001,2.6666667,5,1,1,3,.55555558,.2,.2,.60000002
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,04may2026,Fracciones,,Nadie asistió ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,05may2026,Fracciones,,Asistieron 7 estudiantes ( 1 de quinto y 6 de cuarto),.63333333,2.6666667,6,3,1,2,.66666669,.5,.16666667,.33333334
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,07may2026,Fracciones,,La ausencia de los estudiantes es por las olimpíadas ,.2,2.6666667,3,0,0,1,.33333334,0,0,.33333334
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,08may2026,Operaciones con fracciones,,Inasistencia de los alumnos por eventos deportivos,1,2.6666667,1,1,0,0,.11111111,1,0,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,02jun2026,Números decimales,,Asistieron 5 alumnos de cuarto ,.72000003,2.6666667,5,2,2,1,.55555558,.40000001,.40000001,.2
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,04jun2026,Números decimales,,Tema: comparación de decimales ,.60000002,2.6666667,4,1,1,2,.44444445,.25,.25,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,05jun2026,Números decimales,,Recta numérica y números decimales notables ,.5,2.6666667,2,0,1,1,.22222222,0,.5,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,08jun2026,Números decimales,,"Números decimales comparación, suma y resta ",.60000002,2.6666667,2,1,0,1,.22222222,.5,0,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,09jun2026,Números decimales,,"Números decimales comparación, suma y resta ",.55000001,2.6666667,4,1,2,1,.44444445,.25,.5,.25
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,11jun2026,Números decimales,,Multiplicación de números decimales ,.73333335,2.6666667,3,2,0,1,.33333334,.66666669,0,.33333334
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,12jun2026,Números decimales,,Multiplicación y división de números decimales ,.42857143,2.6666667,7,0,4,3,.77777779,0,.5714286,.42857143
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,30jun2026,Porcentajes II,,"Asistieron dos alumnos más, 1 de segundo secundaria y otro de 6 primaria ",.80000001,2.6666667,4,3,1,0,.44444445,.75,.25,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,02jul2026,Proporciones,,Los de Alto Segakiato no asistieron ,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,03jul2026,Proporciones,,"Asistieron 5 en total, 3 de cuarto, 1 de quinto y 1 de segundo ",.73333335,2.6666667,3,2,0,1,.33333334,.66666669,0,.33333334
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,13jul2026,Proporciones,,"Asistieron 6 alumnos, 3 de 4to, 2 de 2do y 1 de 1ro",.58333331,2.6666667,3,1,2,0,.33333334,.33333334,.66666669,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,14jul2026,Proporciones,,"Asistieron 3, 2 de 4to y 1 de 2do",.70000005,2.6666667,2,1,1,0,.22222222,.5,.5,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,16jul2026,Patrones y progresiones,,Asistieron solo 2 de cuarto ,1,2.6666667,2,2,0,0,.22222222,1,0,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,17jul2026,Patrones y progresiones,,Los profesores y alumnos del todo el colegio se fueron a limpiar la chacra,,2.6666667,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de reforzamiento,9,20jul2026,Lenguaje algebraico y ecuaciones,,Asistieron 4 de cuarto ,.80000001,2.6666667,4,3,1,0,.44444445,.75,.25,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,08apr2026,Nivelación 0,,Asistieron 8 y fue solo cuarto de secundaria ,.27500001,1.3333334,8,0,2,6,.8888889,0,.25,.75
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,11apr2026,Nivelación 0,,Vinieron 6 de cuarto de secundaria y 3 de quinto ,.60000002,1.3333334,6,2,2,2,.66666669,.33333334,.33333334,.33333334
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,22apr2026,Fracciones,,Asistieron en total 5,1,1.3333334,3,3,0,0,.33333334,1,0,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,25apr2026,Fracciones,,Asistieron 4 de cuarto y uno de quinto de primaria ,.45000002,1.3333334,4,1,1,2,.44444445,.25,.25,.5
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,06may2026,Fracciones,,Brenda necesita mucho apoyo en su comportamiento,.63999999,1.3333334,5,2,1,2,.55555558,.40000001,.2,.40000001
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,09may2026,Operaciones con fracciones,,Asistieron 2 alumnos de cuarto ,.80000001,1.3333334,2,1,1,0,.22222222,.5,.5,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,03jun2026,Números decimales,,Introducción de números decimales,1,1.3333334,3,3,0,0,.33333334,1,0,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,06jun2026,Números decimales,,Suma y resta de números decimales ,.89999998,1.3333334,2,2,0,0,.22222222,1,0,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,10jun2026,Números decimales,,Tema: multiplicación de números decimales ,.70000005,1.3333334,2,1,1,0,.22222222,.5,.5,0
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,13jun2026,Porcentajes I,,Asistieron solo cuarto de secundaria ,.75,1.3333334,4,3,0,1,.44444445,.75,0,.25
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,01jul2026,Porcentajes II,,Asistieron 7,.60000002,1.3333334,4,1,2,1,.44444445,.25,.5,.25
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,15jul2026,Patrones y progresiones,,Hoy salieron a las 12 pm y no llegaron para la tarde,,1.3333334,0,0,0,0,0,,,
Matemática,I.E N° 64518 (Segakiato),4to de Secundaria,Sesión de consolidación (miércoles y sábados),9,18jul2026,Patrones y progresiones,,Progresión aritmética ,.65000004,1.3333334,4,1,2,1,.44444445,.25,.5,.25
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,13apr2026,Textos descriptivos,,"Solo asistió 1 estudiante, aparte de ello no hubo otro inconveniente.",.2,2.6666667,1,0,0,1,.2,0,0,1
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,14apr2026,Textos descriptivos,,La sesión fue sobre el tema de la semana 1: textos descriptivos. Se desarrollará todavía porque los estudiantes no han respondido como se esperaba. Su nivel de comprensión y de comunicación es bajo. Se trabajará. No se incorporó ningún estudiante. ,.75,2.6666667,1,1,0,0,.2,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,16apr2026,Textos descriptivos,,Hoy no ha asistido ningún estudiante de 5to. Se atribuye la ausencia a la lluvia que hubo desde las 10 a.m. hasta las 4 p.m. Se le pidió al profesor de Comunicación que haga el recordatorio para mañana la siguiente sesión. Yo tambien estaré acercándome a invitar a los estudiantes. ,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,17apr2026,Textos descriptivos,,A la clase solo asistió 1 estudiante de 5to. No hubo ningún otro inconveniente.,.75,2.6666667,1,1,0,0,.2,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,28apr2026,Textos instructivos,,"La sesión se desarrolló con normalidad, aunque solo vino una estudiante (tal vez la ausencia se debió porque llovió desde la 1 p.m.)",.75,2.6666667,1,1,0,0,.2,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,29apr2026,Textos instructivos,,La sesión se desarrolló con normalidad. No hubo ningún incoveniente. ,.875,2.6666667,4,4,0,0,.80000001,1,0,0
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,01may2026,Textos instructivos,,"Nuevamente los estudiantes no asistieron a clases debido a que clasificaron el día anterior. Jugaron en la mañana, pero no todos asistieron al campeonato. Fui desde muy temprano a observarlos y a pasarles la voz que el reforzamiento se daría cuando se desocupen, pero no se acercaron al colegio después. Los profesores y directora que se encontraban también, no apoyaron ni exigieron para que asistan. ",,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,11may2026,Textos narrativos I,,"La clase se realizó con estudiantes de 4to, no asistió ningún estudiante de 5to. Reporté a la directora y profesor de Comunicación. ",,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,12may2026,Textos narrativos I,,No asistió ningún estudiante de 5to grado. La sesión se desarrolló con 4 estudiantes de 4to. ,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,14may2026,Textos narrativos I,,No asistió ningún estudiante de 5to grado. ,,2.6666667,0,0,0,0,0,,,
Lectoescritura,I.E N° 64518 (Segakiato),5to de Secundaria,Sesión de reforzamiento,5,15may2026,Textos narrativos I,,"Solo asistió una estudiante de 5to de secundaria. Llegó media hora tarde, pero se trabajó la sesión completa.",1,2.6666667,1,1,0,0,.2,1,0,0
